gps(global_position_int),454055,473977316,85455864,497600,(VELOCITY),-148,-28,226,
gps(global_position_int),535986,473977492,85455649,488443,(VELOCITY),94,-237,-17,
imu(highres_imu),536005998,-0.014623,-0.045852,-9.769508,
gps(global_position_int),536006,473977492,85455652,488447,(VELOCITY),93,-236,-17,
imu(highres_imu),536025996,0.033462,-0.022559,-9.866941,
gps(global_position_int),536026,473977491,85455654,488451,(VELOCITY),93,-234,-17,
imu(highres_imu),536047054,0.020403,-0.085492,-9.810110,
imu(highres_imu),536326978,0.045642,0.090808,-9.749237,
gps(global_position_int),536327,473977493,85455663,488503,(VELOCITY),94,-227,-19,
imu(highres_imu),536346967,0.044092,-0.015308,-9.793990,
gps(global_position_int),536351,473977493,85455664,488507,(VELOCITY),94,-226,-19,
imu(highres_imu),536370050,0.026582,-0.034788,-9.809706,
gps(global_position_int),536370,473977493,85455662,488510,(VELOCITY),94,-227,-19,
imu(highres_imu),536386967,0.078770,-0.004068,-9.908693,
gps(global_position_int),536390,473977493,85455664,488514,(VELOCITY),94,-226,-19,
imu(highres_imu),536410980,0.025484,-0.017002,-9.811092,
gps(global_position_int),536411,473977493,85455666,488517,(VELOCITY),94,-225,-19,
imu(highres_imu),536427101,-0.011927,-0.066564,-9.827948,
gps(global_position_int),536431,473977494,85455664,488521,(VELOCITY),94,-226,-19,
imu(highres_imu),536447012,0.059888,0.041780,-9.807616,
gps(global_position_int),536451,473977493,85455666,488524,(VELOCITY),94,-224,-20,
imu(highres_imu),536469137,0.002797,0.060893,-9.756017,
gps(global_position_int),536469,473977493,85455667,488527,(VELOCITY),94,-224,-20,
imu(highres_imu),536490047,0.006115,-0.025753,-9.851567,
gps(global_position_int),536490,473977494,85455665,488531,(VELOCITY),94,-224,-20,
imu(highres_imu),536511063,0.025011,-0.052139,-9.819563,
gps(global_position_int),536511,473977493,85455667,488533,(VELOCITY),94,-223,-20,
imu(highres_imu),536531009,-0.002450,-0.087372,-9.763880,
gps(global_position_int),536531,473977493,85455669,488536,(VELOCITY),94,-222,-20,
gps(global_position_int),536915,473977494,85455680,488592,(VELOCITY),94,-213,-22,
imu(highres_imu),536936970,-0.017785,0.001831,-9.840173,
gps(global_position_int),536937,473977494,85455680,488594,(VELOCITY),94,-213,-22,
imu(highres_imu),536954976,-0.075538,0.011314,-9.754356,
gps(global_position_int),536955,473977494,85455679,488597,(VELOCITY),94,-213,-22,
imu(highres_imu),536974978,0.005345,0.034335,-9.812677,
gps(global_position_int),536975,473977494,85455682,488599,(VELOCITY),94,-212,-22,
imu(highres_imu),536995075,0.079191,0.046495,-9.847033,
gps(global_position_int),536995,473977493,85455684,488601,(VELOCITY),93,-211,-22,
imu(highres_imu),537014978,-0.088129,-0.012622,-9.729577,
gps(global_position_int),537015,473977494,85455682,488605,(VELOCITY),94,-211,-22,
imu(highres_imu),537034978,0.024398,0.010734,-9.718129,
gps(global_position_int),537035,473977494,85455684,488606,(VELOCITY),94,-211,-22,
imu(highres_imu),537054998,-0.036413,0.096309,-9.766403,
gps(global_position_int),537055,473977493,85455686,488609,(VELOCITY),93,-209,-22,
imu(highres_imu),537074967,0.016393,-0.069412,-9.873197,
gps(global_position_int),537075,473977493,85455688,488610,(VELOCITY),93,-208,-22,
imu(highres_imu),537093412,-0.027922,0.053544,-9.781916,
gps(global_position_int),537093,473977494,85455686,488613,(VELOCITY),93,-209,-22,
imu(highres_imu),537114979,0.065524,-0.008061,-9.845595,
gps(global_position_int),537115,473977493,85455688,488615,(VELOCITY),93,-208,-22,
gps(global_position_int),537139,473977493,85455689,488618,(VELOCITY),93,-207,-22,
gps(global_position_int),537400,473977493,85455697,488641,(VELOCITY),92,-201,-23,
imu(highres_imu),537418998,-0.034530,-0.030225,-9.749234,
gps(global_position_int),537419,473977494,85455695,488645,(VELOCITY),93,-202,-23,
imu(highres_imu),537438976,0.059756,0.048878,-9.751581,
gps(global_position_int),537439,473977493,85455697,488645,(VELOCITY),92,-201,-23,
imu(highres_imu),537457184,0.073403,0.002522,-9.918070,
gps(global_position_int),537463,473977493,85455698,488647,(VELOCITY),92,-200,-23,
imu(highres_imu),537479071,-0.023543,0.007054,-9.811514,
gps(global_position_int),537483,473977494,85455696,488650,(VELOCITY),93,-201,-23,
imu(highres_imu),537499047,-0.015528,-0.026576,-9.816582,
gps(global_position_int),537499,473977493,85455699,488650,(VELOCITY),92,-200,-23,
imu(highres_imu),537518978,-0.015643,0.084969,-9.882563,
gps(global_position_int),537523,473977493,85455699,488652,(VELOCITY),92,-199,-23,
imu(highres_imu),537538967,-0.052025,0.000913,-9.738225,
gps(global_position_int),537543,473977494,85455697,488655,(VELOCITY),93,-200,-23,
imu(highres_imu),537561084,-0.034173,0.042644,-9.767867,
gps(global_position_int),537561,473977493,85455699,488656,(VELOCITY),92,-199,-23,
imu(highres_imu),537579049,-0.013296,-0.066871,-9.879544,
gps(global_position_int),537583,473977493,85455701,488658,(VELOCITY),92,-198,-23,
imu(highres_imu),537600000,0.027656,-0.011182,-9.735262,
gps(global_position_int),537603,473977494,85455699,488661,(VELOCITY),93,-199,-23,
imu(highres_imu),537902994,-0.058171,0.034511,-9.737770,
gps(global_position_int),537903,473977491,85455713,488675,(VELOCITY),91,-190,-23,
imu(highres_imu),537922967,0.058831,0.062013,-9.753110,
gps(global_position_int),537925,473977492,85455711,488678,(VELOCITY),91,-191,-23,
imu(highres_imu),537943009,0.081409,-0.011448,-9.824776,
gps(global_position_int),537943,473977491,85455714,488678,(VELOCITY),90,-190,-23,
